,max,uquartile,median,lquartile,min,mean,std,var,kurtosis,peaks,label
0,0.09971883853744419,0.09580327265431084,0.08726542965479697,0.07024725028359945,7.981755928383428e-05,0.07539832602134956,0.028502319077905444,0.0008123821928187327,0.7755000595043384,2,0
1,0.07229979983151906,0.05209368448560134,0.05027793518152664,0.04688874709966056,0.04280476720011998,0.051037906116323056,0.006439122199181595,4.1462294695993225e-05,1.955930701190737,1,0
2,0.047720271662243754,0.030628307729230954,0.028288988791078735,0.02541373007417042,0.011181680364594916,0.028416785008399746,0.008477365564015625,7.186572690595796e-05,0.22412847622209497,3,0
3,0.010670314213884412,-0.002465430788399218,-0.005969164348928677,-0.007583190173340063,-0.00910712758677869,-0.004346912501319586,0.004475402459433921,2.0029227173907192e-05,1.866033917416737,2,0
4,0.0035902855259535437,-0.0025026571406526017,-0.006920643974206147,-0.0116933758623283,-0.01631307375350656,-0.007624391984929333,0.005469417180444826,2.9914524293745028e-05,-1.2384827933729115,3,0
5,0.0044850718756800625,-0.0019715474189529614,-0.005208560394614031,-0.015882410711558426,-0.022822769426784344,-0.007823903370367803,0.008607019918822664,7.408079188301009e-05,-1.13523651598128,3,0
6,0.04850868927021869,-0.005334605099061669,-0.007447869224980676,-0.01059735487107569,-0.0178974005706587,-0.00510510007071943,0.011964863844004404,0.00014315796680556384,6.407573638657249,3,0
7,0.10598309091240603,0.0650179791239577,-0.07161602187716863,-0.10855664455902383,-0.118227404566645,-0.030145430317200468,0.08591451259982086,0.007381303475264776,-1.5138473081692427,1,1
8,-0.01949441651736702,-0.03870920442692657,-0.0570267237942519,-0.08161342159981422,-0.09485593734243396,-0.05810816352373266,0.023265067741271,0.0005412633770059285,-1.2289088486859068,0,0
9,-0.0018708502942812962,-0.006745594824613053,-0.01263131209470109,-0.018970195642438268,-0.024145874081600797,-0.012633583981017866,0.00685908395878289,4.704703275363276e-05,-1.2867168555544652,4,0
10,0.009209940660890776,0.004942449852195555,0.002389210384670216,-0.017731016692706734,-0.025694355085442436,-0.004640263326031157,0.012041712878107798,0.00014500284903878717,-1.1717034820909413,2,0
11,0.01608423610915039,0.012307166790814124,0.01020525270840758,0.006804853566220836,0.0024242797542714436,0.009751391966333602,0.0039537341920638245,1.5632014061494582e-05,-0.8180597242404839,3,0
12,0.02117812226346491,0.01741500964714382,0.012164531500339523,0.003553936596285529,-0.00030665046246011496,0.010593234457629958,0.007113008740836445,5.059489334721567e-05,-1.3749109633182364,2,0
13,0.00014772499192791623,-0.003040180701279957,-0.006170652220093391,-0.009195533279042573,-0.013194451787114906,-0.006160642076049414,0.003783892498213143,1.43178424380337e-05,-1.0565460180670703,4,0
14,-0.006647889105410628,-0.007802671515749702,-0.019575240653271007,-0.026253284625741377,-0.027979547269165954,-0.01793813191366377,0.008475892548499649,7.184075449371188e-05,-1.7378795557010505,4,0
15,-0.0029707148890230095,-0.005627904730374698,-0.006911845333109879,-0.019494830432046178,-0.02388985240413951,-0.011059677183541563,0.00754592543043237,5.6940990601645946e-05,-1.1214211454269052,5,0
16,0.001865237397471015,0.00034811772555053285,-0.003592501718439451,-0.005546004481947215,-0.006752982725987636,-0.0027377154229653294,0.0030045987591694255,9.027613703602451e-06,-1.55707812856621,4,0
17,-0.0006861437369706418,-0.007497702863164448,-0.011881004655288331,-0.023781359226787775,-0.03580279621739,-0.015284952670365627,0.010922146168284599,0.00011929327692137393,-0.8605420312322334,3,0
18,0.3081980137671594,0.05137164841928884,-0.015417248409553625,-0.025412938939415236,-0.03420469109965559,0.02885874135716568,0.08952549893031914,0.008014814958722572,1.8469124985671863,1,2
19,0.4360093625300927,0.38015171229539013,0.16424110289335742,-0.07216296611000339,-0.13690679768527408,0.15710385552886763,0.21603740417870637,0.04667216000427374,-1.6475501942967938,1,1
20,-0.09554280297421708,-0.11450861689166376,-0.13101951911578155,-0.1420814494846545,-0.14833396886891356,-0.12789052614776095,0.015657336278132348,0.00024515217932651935,-1.0619215890242162,0,0
21,-0.0471765381289671,-0.060186910439298594,-0.07292865032539589,-0.08219385317396197,-0.09508991504219726,-0.0715872723274862,0.013017221362706695,0.00016944805200570757,-1.0893074823119797,0,0
22,-0.029914398090416922,-0.03914411163244514,-0.04544067425084622,-0.05144445658310941,-0.05285661719276808,-0.04462309542848496,0.00703985620716147,4.955957541750988e-05,-0.9548539243255769,2,0
23,-0.023551927272627924,-0.02527727776062437,-0.027479084401848607,-0.030503011016206102,-0.03408633664978345,-0.028075820735263678,0.0032135290405514464,1.0326768894467499e-05,-1.0642768277788321,3,0
24,-0.01384847297897512,-0.02156583430159375,-0.023252378880533133,-0.02715596855745635,-0.029843914616819307,-0.023736136087019254,0.003645214182279265,1.328758643468989e-05,-0.33345242537204545,3,0
25,0.00045764013791237064,-0.004292416411213238,-0.009390865078153439,-0.010674127195249152,-0.013379485801492595,-0.00733945968950608,0.004119788845553965,1.6972660131950865e-05,-0.9572650053786425,5,0
26,0.0027013319858295573,-0.0033384456103739664,-0.007971338419889569,-0.013175291252806294,-0.028681215264281468,-0.010043988738808603,0.009116587800460369,8.311217312350282e-05,-0.5068466773642055,1,0
27,-0.0031422221323847074,-0.006899037610687765,-0.011532040057960477,-0.02069849885964121,-0.028586291545238608,-0.013543445426019686,0.0077340958853084315,5.981623916314481e-05,-1.2047439484548579,4,0
28,-0.007013719879302145,-0.009212137941750988,-0.010969623189649336,-0.014744827369934618,-0.019937022787172243,-0.011948473486723147,0.0034021210494333373,1.1574427634997391e-05,-1.0893412046187845,5,0
29,-0.004593982960399475,-0.0076390407197807104,-0.014453922232883339,-0.019954850485098343,-0.03132006766888683,-0.015285716754854945,0.007809567551744628,6.098934534526258e-05,-0.6192594841938277,4,0
30,0.10537020242062083,0.07743504010933075,0.018020275685790274,-0.01591249070076842,-0.05101749663340523,0.027795875205638663,0.05020704885887824,0.0025207477551177867,-1.3967276184664095,1,1
31,-0.0011978224086321753,-0.008781879150906578,-0.0217966432179224,-0.04934653842681208,-0.056675317432471256,-0.02666540239377363,0.0197265151312213,0.00038913539922230293,-1.5228795833772706,1,0
32,0.03960790986871167,0.0353964287960601,0.030837941568373807,0.013466397090171934,-0.0011497757688453498,0.024556349341875408,0.013512924594736402,0.00018259913110303195,-0.9155347612912337,2,0
33,0.04979525103075395,0.04783440379511306,0.043762799385493295,0.03672891311291235,0.03339628475405321,0.042516344273078134,0.005383500351599942,2.8982076035676702e-05,-1.6369832133563393,3,0
34,0.046381879929340245,0.04204693817537912,0.0391044551264821,0.03525211063145814,0.023234363691714388,0.037301184264327554,0.007062171659800453,4.987426855248868e-05,-0.49437084045718915,3,0
35,0.02382301258156021,0.018455042214795617,0.01722334150860836,0.01675890058244181,0.014726738813376538,0.01762643938111959,0.001516868037984599,2.3008886446592468e-06,4.256393545677501,6,0
36,0.014224883309517457,0.007092166831511643,0.0029455655750098993,0.0012624688960030809,-0.003214345670869432,0.003686979864312767,0.00394747151894889,1.5582531392912655e-05,-0.511311138460703,4,0
37,0.01077367949230795,0.006030700068029728,0.004523144009258573,0.003276169786574727,-0.00041282077482598543,0.0046350745320274,0.002663759916034314,7.095616890271135e-06,-0.08405124047647483,3,0
38,0.005744101019696351,-0.012869538681906722,-0.01768587192498175,-0.02200922036428858,-0.023949358129558507,-0.016159217750149946,0.007080670665675787,5.0135897075761595e-05,1.533106509947043,1,0
39,0.01629079286333751,-0.012439569920604463,-0.015685235550678855,-0.020927084053714323,-0.028387823348390583,-0.01484831298271767,0.009334546512633867,8.71337585965251e-05,1.4174214548098485,4,0
40,0.21562048222334948,0.1750175851074912,0.1075464064197179,0.02474561278622415,-0.07462615864848149,0.09530343105560461,0.0886588437402269,0.007860390573353969,-1.136582593295982,1,1
41,-0.029971704452593406,-0.04721985393159996,-0.07050199375808516,-0.08512236057729956,-0.09281021543458524,-0.06659451213680509,0.020226631628736513,0.0004091166270446043,-1.2887408976175259,0,0
42,0.004125242348152978,-0.007996894298673686,-0.02038492326182907,-0.02227514803512453,-0.029436633903950453,-0.015804104834486195,0.008851324359267288,7.834594291295848e-05,-0.8591555542444387,2,0
43,0.014991955678746194,0.012338728125229846,0.011114747187445276,0.006913678497166113,0.0028462608527023083,0.009586467526150014,0.0034389386435216,1.1826298993906182e-05,-1.1000079868963897,3,0
44,0.01700479572606194,0.014555296812143736,0.008519627118012801,0.005973409145724841,0.0028624423363179147,0.009641700371589073,0.004798121355320907,2.3021968540386536e-05,-1.5197970870496706,5,0
45,0.006669394961117762,0.004836707785416814,0.003186486547776517,-0.004634085226915624,-0.008729836969199947,0.0007575922134600632,0.005058154414961288,2.5584926085592372e-05,-1.1103207108150657,4,0
46,-0.004392206955850197,-0.007850304511720963,-0.01046213308627408,-0.013786511525124612,-0.01723222278990701,-0.010595127303998905,0.0037322581420688155,1.3929750839038965e-05,-0.9724158767152926,6,0
47,0.005699147950815596,-0.0004951421014508817,-0.01348803627836224,-0.017584100990237564,-0.020360492808200254,-0.009779359398972585,0.00896210593753862,8.031934283566497e-05,-1.335926355069909,2,0
48,0.0017107315698048954,-0.003934030861474472,-0.008352386614127565,-0.01085859462325164,-0.017713118698183053,-0.007805080695752922,0.00549302946366265,3.0173372688665977e-05,-0.7714827340252737,2,0
49,0.021346397902147783,-0.013838723868167114,-0.02236025188884068,-0.03443114274532845,-0.05102847972154722,-0.021385247398098297,0.019164446226302596,0.00036727599916084377,-0.08414592829436751,1,0
50,0.021289583660985642,-0.010242241383780559,-0.0211046509991576,-0.03760327054708936,-0.048616337618107776,-0.020649155443760735,0.020088064320090922,0.00040353032812810995,-0.6651061188709488,0,0
51,0.046070348256159445,0.03226362418033445,0.023187523207043384,0.005136281797800899,-0.007965622434923474,0.02045970350391252,0.016417960665499776,0.0002695494324138979,-1.1023822301318347,1,0
52,0.049634792916708075,0.04417140703401992,0.03765833609873796,0.03265316719298501,0.02995072825247472,0.03831012020555858,0.0060833335167376915,3.700694667586417e-05,-1.01689188402708,3,0
53,0.05233855577870215,0.04775582941560374,0.04695388282565953,0.042451418419281614,0.0399526991287869,0.04615701554201583,0.0033780267589438038,1.1411064784140378e-05,-0.8415533164046218,6,0
54,0.05783573180300866,0.04813682198958645,0.030687954522552054,-0.01257859054416722,-0.022088371179676262,0.021491617865938933,0.02986638822799391,0.0008920011457852531,-1.6109186001667601,3,0
55,0.03450111950425424,0.02081012190253646,-0.006404129236493359,-0.0170910920236536,-0.04926450023279771,-0.0020599721052389497,0.024106398991077603,0.0005811184723170273,-1.053548991504263,2,0
56,9.167059591914524e-05,-0.012230060385816246,-0.020271473617821913,-0.03538642573982457,-0.06040068883208476,-0.02501260940217204,0.017607580976345103,0.00031002690783855,-0.6249085312150133,1,0
57,0.04776270428618403,0.046491675900236895,0.03538064007961336,0.01872599730867712,0.0004124958738228434,0.03148447753507278,0.015658559451761107,0.0002451904841043371,-0.9238480519756007,2,0
58,0.05154198703934505,0.0491121470105485,0.04810106900439165,0.047607707524840795,0.04672444002992159,0.048509523103250546,0.0012444393827232632,1.5486293772726563e-06,-0.06738789379505983,6,0
59,0.046502426955534845,0.04230533376708892,0.040971990054348886,0.039823348912115544,0.023320899122291617,0.03943697997458046,0.005234222378422159,2.7397083906775325e-05,1.8126477304386883,3,0
